FeatureID,FeatureName,crabp1+ Average,crabp1+ Log2 Fold Change,crabp1+ P-Value,crabp1- Average,crabp1- Log2 Fold Change,crabp1- P-Value
chr8:108797734-108798572,chr8:108797734-108798572,1.9232536866992587,3.4629949136294056,7.460922534053355e-23,0.16878197131029296,-3.4629949136294056,7.460922534053355e-23
chr2:62398373-62399870,chr2:62398373-62399870,2.196411456694226,3.461430451114751,1.469668024840095e-23,0.19378670780070673,-3.461430451114751,1.469668024840095e-23
chr17:35549171-35550321,chr17:35549171-35550321,2.536465007096124,3.4591582565860772,2.0713318994847273e-25,0.22504262841372394,-3.4591582565860772,2.0713318994847273e-25
chrX:51680109-51681637,chrX:51680109-51681637,1.5051550591559415,3.4584390307668595,1.0958801333897631e-16,0.1312748665746723,-3.4584390307668595,1.0958801333897631e-16
chr5:149320301-149323028,chr5:149320301-149323028,4.036045417884821,3.4549157435907407,1.6949826612427798e-20,0.3625686791109997,-3.4549157435907407,1.6949826612427798e-20
chr14:120705009-120705962,chr14:120705009-120705962,1.2933184212006608,3.4519802392609806,3.736235139839573e-15,0.11252131420686197,-3.4519802392609806,3.736235139839573e-15
chr2:113537926-113539418,chr2:113537926-113539418,1.0870564316126243,3.4504314521654935,6.015945112757048e-16,0.09376776183905164,-3.4504314521654935,6.015945112757048e-16
chr1:39281506-39283885,chr1:39281506-39283885,3.545476361567329,3.4504314521654935,1.0989255391040127e-21,0.3188103902527756,-3.4504314521654935,1.0989255391040127e-21
chr1:35935029-35935965,chr1:35935029-35935965,1.220847992426486,3.447156320132633,1.34525601327341e-17,0.10627013008425854,-3.447156320132633,1.34525601327341e-17
chr7:4690312-4691733,chr7:4690312-4691733,1.761588884049176,3.4436209200486005,1.1249792397384794e-20,0.15627960306508606,-3.4436209200486005,1.1249792397384794e-20
chr2:32315512-32320766,chr2:32315512-32320766,9.370983905337548,3.44315914152726,2.85849960664543e-31,0.8564122247966717,-3.44315914152726,2.85849960664543e-31
chr6:36816512-36817676,chr6:36816512-36817676,1.148377563652311,3.4417457242992713,2.060075448010776e-16,0.10001894596165509,-3.4417457242992713,2.060075448010776e-16
chr5:148130897-148131860,chr5:148130897-148131860,1.148377563652311,3.4417457242992713,2.8926741579527275e-16,0.10001894596165509,-3.4417457242992713,2.8926741579527275e-16
chr1:62550335-62552657,chr1:62550335-62552657,3.1162284372895233,3.4414426689382394,4.4209915421683145e-26,0.28130328551715494,-3.4414426689382394,4.4209915421683145e-26
chr9:60692452-60693557,chr9:60692452-60693557,1.6222226748680704,3.4405836662091467,2.3289469595283473e-18,0.1437772348198792,-3.4405836662091467,2.3289469595283473e-18
chr15:10951800-10953686,chr15:10951800-10953686,1.689118455275001,3.439792931719146,2.778908630368455e-18,0.15002841894248264,-3.439792931719146,2.778908630368455e-18
chr8:106985244-106986053,chr8:106985244-106986053,1.2821691244661724,3.439543136022758,4.257189299536259e-18,0.11252131420686197,-3.439543136022758,4.257189299536259e-18
chr17:75055226-75056855,chr17:75055226-75056855,1.415960685280034,3.437757622130383,8.009302134072497e-15,0.12502368245206885,-3.437757622130383,8.009302134072439e-15
chr18:6111536-6112285,chr18:6111536-6112285,1.0090113544712052,3.4366256526404637,1.1211032029182802e-14,0.0875165777164482,-3.4366256526404637,1.1211032029182802e-14
chr6:22030284-22030885,chr6:22030284-22030885,1.0090113544712052,3.4366256526404637,8.073411265164514e-17,0.0875165777164482,-3.4366256526404637,8.073411265164514e-17
chr2:33717776-33718459,chr2:33717776-33718459,1.0090113544712052,3.4366256526404637,1.1178342989818622e-11,0.0875165777164482,-3.4366256526404637,1.1178342989818622e-11
chr6:147964188-147965382,chr6:147964188-147965382,1.2096986956919975,3.4339809313848995,5.339171217571911e-15,0.10627013008425854,-3.4339809313848995,5.339171217571911e-15
chr2:131060409-131062102,chr2:131060409-131062102,1.8173353677216182,3.433980931384899,1.092958404979256e-18,0.1625307871876895,-3.433980931384899,1.092958404979256e-18
chr6:91259501-91261341,chr6:91259501-91261341,2.0180227089424103,3.432656750437518,1.7320483782281484e-23,0.18128433955549986,-3.432656750437518,1.7320483782281484e-23
chr14:28807862-28808648,chr14:28807862-28808648,1.3434902565058588,3.4326567504375176,4.5667197696245596e-10,0.11877249832946542,-3.4326567504375176,4.5667197696245596e-10
chr12:80365834-80366647,chr12:80365834-80366647,1.4772818173197204,3.4315724249141777,8.930897014358033e-22,0.1312748665746723,-3.4315724249141777,8.930897014358033e-22
chr3:79926513-79927623,chr3:79926513-79927623,1.003436706103961,3.4286768995249726,1.9698979969583913e-13,0.0875165777164482,-3.4286768995249726,1.9698979969583913e-13
chr5:107019814-107020634,chr5:107019814-107020634,1.0703324865108916,3.428178645318366,2.286215029671135e-16,0.09376776183905164,-3.428178645318366,2.286215029671135e-16
chr4:106195365-106196225,chr4:106195365-106196225,1.0703324865108916,3.428178645318366,2.4560742831940316e-14,0.09376776183905164,-3.428178645318366,2.4560742831940316e-14
chr1:186444543-186445293,chr1:186444543-186445293,1.0703324865108916,3.428178645318366,3.4883478120129047e-16,0.09376776183905164,-3.428178645318366,3.4883478120129047e-16
chr9:96844446-96845367,chr9:96844446-96845367,2.4138227430167505,3.4273478390524525,3.063911808201615e-21,0.2187914442911205,-3.4273478390524525,3.063911808201615e-21
chr18:81838840-81840006,chr18:81838840-81840006,1.471707168952476,3.4261385388635497,4.858152507084934e-17,0.1312748665746723,-3.4261385388635497,4.858152507084934e-17
chr1:161597696-161598912,chr1:161597696-161598912,1.538602949359407,3.425901818042461,1.746232363222446e-12,0.13752605069727575,-3.425901818042461,1.746232363222446e-12
chr11:118453873-118454722,chr11:118453873-118454722,1.198549398957509,3.4206841087714417,3.917405939704073e-16,0.10627013008425854,-3.4206841087714417,3.917405939704073e-16
chr11:94941073-94951530,chr11:94941073-94951530,8.423293682906028,3.4206841087714417,8.645133639370394e-26,0.7813980153254304,-3.4206841087714417,8.645133639370394e-26
chr8:27048445-27049878,chr8:27048445-27049878,1.5999240813990934,3.4206841087714417,9.891605227043741e-18,0.1437772348198792,-3.4206841087714417,9.891605227043741e-18
chr2:166332677-166333501,chr2:166332677-166333501,1.1316536185505783,3.4206841087714417,5.66971612953281e-17,0.10001894596165509,-3.4206841087714417,5.66971612953281e-17
chr8:116418124-116419025,chr8:116418124-116419025,1.7281409938457106,3.416052660039796,3.920684176876505e-15,0.15627960306508606,-3.416052660039796,3.920684176876505e-15
chr13:32370101-32371280,chr13:32370101-32371280,1.6612452134387798,3.4158670924736656,1.678483635049375e-19,0.15002841894248264,-3.4158670924736656,1.678483635049375e-19
chr16:93152891-93154028,chr16:93152891-93154028,1.594349433031849,3.415666034004817,7.281461765200073e-19,0.1437772348198792,-3.415666034004817,7.281461765200073e-19
chr11:117478465-117479985,chr11:117478465-117479985,1.4605578722179877,3.41520897870529,4.845376054015906e-16,0.1312748665746723,-3.41520897870529,4.845376054015906e-16
chr11:50664479-50665421,chr11:50664479-50665421,1.4605578722179877,3.41520897870529,1.5924599796814427e-17,0.1312748665746723,-3.41520897870529,1.592459979681454e-17
chr8:8299754-8300840,chr8:8299754-8300840,1.3267663114041262,3.4146603211436717,5.654367905538596e-15,0.11877249832946542,-3.4146603211436717,5.654367905538596e-15
chr7:68025483-68026479,chr7:68025483-68026479,1.126078970183334,3.4135946839851226,5.666936734842437e-13,0.10001894596165509,-3.4135946839851226,5.666936734842437e-13
chr13:91431287-91432622,chr13:91431287-91432622,1.0591831897764032,3.413150436086034,1.2281566584862854e-15,0.09376776183905164,-3.413150436086034,1.2281566584862854e-15
chr8:71679394-71680284,chr8:71679394-71680284,1.0591831897764032,3.413150436086034,1.0903744793954652e-14,0.09376776183905164,-3.413150436086034,1.0903744793954576e-14
chr12:79488487-79489393,chr12:79488487-79489393,2.0570452475131202,3.4129067581797226,4.8323860567805664e-21,0.18753552367810328,-3.4129067581797226,4.8323860567805664e-21
chr3:55307340-55308208,chr3:55307340-55308208,1.9232536866992587,3.412368840559438,4.1495379664659634e-23,0.1750331554328964,-3.412368840559438,4.1495379664659634e-23
chr5:107157291-107159145,chr5:107157291-107159145,2.8486453156618006,3.4094568533481873,1.4964990579427575e-25,0.2625497331493446,-3.4094568533481873,1.496499057942768e-25
chr18:4796201-4797901,chr18:4796201-4797901,1.3880874434438126,3.4091884699336124,5.160472736289376e-13,0.12502368245206885,-3.4091884699336124,5.160472736289376e-13
chr17:50160293-50161861,chr17:50160293-50161861,1.6500959167042915,3.4061845390763263,3.501589670353726e-17,0.15002841894248264,-3.4061845390763263,3.501589670353726e-17
chr5:124950720-124951900,chr5:124950720-124951900,1.0536085414091592,3.405577216381233,4.907492687022926e-14,0.09376776183905164,-3.405577216381233,4.907492687022926e-14
chr4:149830393-149831228,chr4:149830393-149831228,1.0536085414091592,3.405577216381233,1.0354167644974833e-14,0.09376776183905164,-3.405577216381233,1.0354167644974833e-14
chr12:30035320-30037130,chr12:30035320-30037130,1.51630435589043,3.404916792913125,1.9842569292282978e-15,0.13752605069727575,-3.404916792913125,1.9842569292282978e-15
chr7:113765623-113766872,chr7:113765623-113766872,1.51630435589043,3.404916792913125,1.7282128436052221e-19,0.13752605069727575,-3.404916792913125,1.7282128436052221e-19
chr18:84709617-84710397,chr18:84709617-84710397,1.4494085754834993,3.4041959859828723,4.426912068644062e-15,0.1312748665746723,-3.4041959859828723,4.426912068644062e-15
chr11:112470215-112470956,chr11:112470215-112470956,1.3825127950765685,3.403406117339606,5.273581807164661e-20,0.12502368245206885,-3.403406117339606,5.273581807164661e-20
chr2:27915822-27917628,chr2:27915822-27917628,1.3825127950765685,3.403406117339606,5.50190314065922e-20,0.12502368245206885,-3.403406117339606,5.50190314065922e-20
chr7:43489766-43490642,chr7:43489766-43490642,1.711417048743978,3.4020684306040945,6.809506735735502e-19,0.15627960306508606,-3.4020684306040945,6.809506735735455e-19
chr11:113990316-113991053,chr11:113990316-113991053,1.248721234262707,3.4015752858237374,1.0423723453463603e-14,0.11252131420686197,-3.4015752858237374,1.0423723453463603e-14
chr6:134601472-134603020,chr6:134601472-134603020,1.1149296734488456,3.399310457978875,6.583238226566082e-17,0.10001894596165509,-3.399310457978875,6.583238226566082e-17
chr3:81885311-81886198,chr3:81885311-81886198,1.1149296734488456,3.399310457978875,4.956004976243211e-13,0.10001894596165509,-3.399310457978875,4.956004976243211e-13
chr1:164993035-164993936,chr1:164993035-164993936,1.3769381467093242,3.3976004956584003,2.6645328034700444e-17,0.12502368245206885,-3.3976004956584003,2.6645328034700444e-17
chr1:90258256-90259461,chr1:90258256-90259461,3.417259449120712,3.397376735279373,3.9159794926380855e-25,0.3188103902527756,-3.397376735279373,3.9159794926380855e-25
chr6:36832058-36833122,chr6:36832058-36833122,1.243146585895463,3.395149016664304,3.0130057723510966e-16,0.11252131420686197,-3.395149016664304,3.0130057723510966e-16
chr9:67584315-67585626,chr9:67584315-67585626,3.015884766679127,3.3943086933471442,6.330449312724895e-19,0.28130328551715494,-3.3943086933471442,6.330449312724895e-19
chr11:8692468-8693601,chr11:8692468-8693601,1.1762508054885321,3.3937170611711722,7.70288521359408e-15,0.10627013008425854,-3.3937170611711722,7.70288521359408e-15
chr5:13477453-13478182,chr5:13477453-13478182,1.1762508054885321,3.3937170611711722,9.826387660951937e-15,0.10627013008425854,-3.3937170611711722,9.826387660951937e-15
chr1:186460679-186461350,chr1:186460679-186461350,1.1762508054885321,3.3937170611711722,3.4044741387173274e-16,0.10627013008425854,-3.3937170611711722,3.4044741387173274e-16
chr15:57748605-57750007,chr15:57748605-57750007,1.7002677520094895,3.3926697326018447,6.156626323713437e-22,0.15627960306508606,-3.3926697326018447,6.156626323713394e-22
chr13:104024770-104026176,chr13:104024770-104026176,1.1093550250816013,3.392114956574671,3.5038971077591576e-17,0.10001894596165509,-3.392114956574671,3.5038971077591576e-17
chr10:76664155-76665300,chr10:76664155-76665300,1.1093550250816013,3.392114956574671,1.764851328435572e-12,0.10001894596165509,-3.392114956574671,1.764851328435572e-12
chr7:72589106-72591187,chr7:72589106-72591187,2.4807185234236813,3.3886939945270047,1.1262995317672325e-23,0.2312938125363274,-3.3886939945270047,1.1262995317672325e-23
chr9:116807771-116809592,chr9:116807771-116809592,1.1706761571212878,3.386895795315158,2.4625658315725357e-16,0.10627013008425854,-3.386895795315158,2.4625658315725184e-16
chr15:77848427-77849756,chr15:77848427-77849756,2.2800311822028894,3.3859186906107652,2.283447532825827e-22,0.21254026016851707,-3.3859186906107652,2.283447532825827e-22
chr13:113292907-113293685,chr13:113292907-113293685,1.103780376714357,3.3848833873435953,1.386473495816501e-16,0.10001894596165509,-3.3848833873435953,1.386473495816501e-16
chr3:66364744-66365846,chr3:66364744-66365846,1.103780376714357,3.3848833873435953,1.931862591915205e-14,0.10001894596165509,-3.3848833873435953,1.931862591915205e-14
chr8:92976333-92977352,chr8:92976333-92977352,1.298893069567905,3.3841582327463278,6.460677737488252e-16,0.11877249832946542,-3.3841582327463278,6.460677737488252e-16
chr15:99614590-99615649,chr15:99614590-99615649,1.494005762421453,3.3836220145498968,3.3131428873400958e-19,0.13752605069727575,-3.3836220145498968,3.3131428873400958e-19
chr12:79948965-79949722,chr12:79948965-79949722,1.2319972891609743,3.382209960956806,1.4930893270106606e-18,0.11252131420686197,-3.382209960956806,1.4930893270106606e-18
chr13:34788710-34789801,chr13:34788710-34789801,1.4271099820145223,3.381914538606866,1.0344234564923622e-18,0.1312748665746723,-3.381914538606866,1.0344234564923622e-18
chr1:186413359-186414378,chr1:186413359-186414378,1.0313099479401822,3.374880419158317,2.8313595039559946e-14,0.09376776183905164,-3.374880419158317,2.8313595039559946e-14
chr2:82052891-82053915,chr2:82052891-82053915,1.5497522460938953,3.3748804191583166,4.276820866930816e-18,0.1437772348198792,-3.3748804191583166,4.276820866930816e-18
chr6:144074606-144075726,chr6:144074606-144075726,2.1908368083269814,3.3703105862563225,1.7735212123579344e-24,0.20628907604591362,-3.3703105862563225,1.7735212123579344e-24
chr17:14718301-14721162,chr17:14718301-14721162,5.095228607661224,3.3695687930445875,2.7201940575993085e-30,0.48759236156306857,-3.3695687930445875,2.72019405759927e-30
chr12:108487829-108490445,chr12:108487829-108490445,3.2165721078999194,3.3667911007762394,5.6795152523411335e-24,0.3063080220075687,-3.3667911007762394,5.679515252341012e-24
chr12:84879786-84881654,chr12:84879786-84881654,2.569912897299589,3.3655425545789805,7.588719009296493e-25,0.24379618078153428,-3.3655425545789805,7.588719009296493e-25
chr15:57711952-57712992,chr15:57711952-57712992,1.4103860369127896,3.364974676185154,3.0641577485377505e-16,0.1312748665746723,-3.364974676185154,3.0641577485377505e-16
chr13:35389803-35390926,chr13:35389803-35390926,1.0870564316126243,3.3629686109151544,9.01310242766192e-15,0.10001894596165509,-3.3629686109151544,9.01310242766192e-15
chr11:85941755-85942731,chr11:85941755-85942731,1.3434902565058588,3.3622674225461195,8.150187148220608e-17,0.12502368245206885,-3.3622674225461195,8.150187148220666e-17
chr1:156837344-156839179,chr1:156837344-156839179,1.3434902565058588,3.3622674225461195,8.863570773511549e-22,0.12502368245206885,-3.3622674225461195,8.863570773511549e-22
chr1:88345460-88346301,chr1:88345460-88346301,1.3434902565058588,3.3622674225461195,9.797724159196299e-16,0.12502368245206885,-3.3622674225461195,9.797724159196299e-16
chr16:86881633-86883774,chr16:86881633-86883774,1.471707168952476,3.3620082014438344,5.745394579976519e-11,0.13752605069727575,-3.3620082014438344,5.745394579976519e-11
chr1:45625704-45627221,chr1:45625704-45627221,2.369225556078797,3.360977862647174,5.473015596927863e-23,0.22504262841372394,-3.360977862647174,5.473015596927863e-23
chr13:15806514-15807531,chr13:15806514-15807531,2.6256593809720314,3.360812652794043,3.3520513726003824e-25,0.2500473649041377,-3.360812652794043,3.3520513726003824e-25
chr17:42580286-42581172,chr17:42580286-42581172,1.0201606512056938,3.3592835641072982,6.0269237944213054e-12,0.09376776183905164,-3.3592835641072982,6.0269237944213054e-12
chr2:174025349-174026769,chr2:174025349-174026769,1.2096986956919975,3.3559784193836264,4.7482032285317527e-17,0.11252131420686197,-3.3559784193836264,4.7482032285317527e-17
chr18:4702076-4702676,chr18:4702076-4702676,1.0814817832453802,3.355589080549557,1.1913068963530422e-14,0.10001894596165509,-3.355589080549557,1.1913068963530422e-14
chr13:59853222-59854042,chr13:59853222-59854042,1.0814817832453802,3.355589080549557,7.547770659526324e-14,0.10001894596165509,-3.355589080549557,7.547770659526324e-14
chr16:93106693-93107737,chr16:93106693-93107737,1.5274536526249185,3.354046915741151,3.688604901110166e-19,0.1437772348198792,-3.354046915741151,3.688604901110166e-19
chr5:112394418-112395486,chr5:112394418-112395486,2.6089354358702987,3.351613715947578,3.2212722810672853e-23,0.2500473649041377,-3.351613715947578,3.2212722810672853e-23
chr11:94920846-94921582,chr11:94920846-94921582,1.0145860028384495,3.351421446334328,8.676618983417277e-17,0.09376776183905164,-3.351421446334328,8.676618983417277e-17
chr16:87567348-87568475,chr16:87567348-87568475,1.6500959167042915,3.349601010709959,9.139797766004672e-20,0.15627960306508606,-3.349601010709959,9.139797766004672e-20
chr13:97774816-97775604,chr13:97774816-97775604,1.2041240473247532,3.3493453270511795,2.0826623614647462e-16,0.11252131420686197,-3.3493453270511795,2.0826623614647462e-16
chr14:32824210-32825812,chr14:32824210-32825812,1.5218790042576742,3.348791190289656,2.7798399034210867e-16,0.1437772348198792,-3.348791190289656,2.779839903421107e-16
chr10:110804208-110805800,chr10:110804208-110805800,3.0493326568825925,3.348791190289656,1.0168168256059914e-21,0.29380565376236184,-3.348791190289656,1.0168168256059914e-21
chr10:14332385-14333157,chr10:14332385-14333157,1.393662091811057,3.34783354336376,9.353535250296462e-16,0.1312748665746723,-3.34783354336376,9.353535250296462e-16
chr11:101806614-101807881,chr11:101806614-101807881,2.4082480946495064,3.346017309333425,8.22552805228285e-21,0.2312938125363274,-3.346017309333425,8.22552805228285e-21
chr17:30292396-30293367,chr17:30292396-30293367,1.1372282669178224,3.3452767061134194,2.9570383069047435e-08,0.10627013008425854,-3.3452767061134194,2.9570383069047435e-08
chr3:104294953-104296316,chr3:104294953-104296316,1.6445212683370471,3.3447352555381427,6.728854368556725e-21,0.15627960306508606,-3.3447352555381427,6.728854368556773e-21
chr9:80274795-80275807,chr9:80274795-80275807,1.0090113544712052,3.3435162482489815,3.117637957375758e-13,0.09376776183905164,-3.3435162482489815,3.117637957375758e-13
chr3:83765788-83766845,chr3:83765788-83766845,1.51630435589043,3.3435162482489815,1.7682600048161666e-19,0.1437772348198792,-3.3435162482489815,1.7682600048161666e-19
chr4:151411000-151412867,chr4:151411000-151412867,3.227721404634408,3.343205356093724,3.35054939808317e-10,0.31255920613017213,-3.343205356093724,3.35054939808317e-10
chr4:32889230-32890911,chr4:32889230-32890911,1.3880874434438126,3.342074274075075,1.8589550365002802e-17,0.1312748665746723,-3.342074274075075,1.8589550365002802e-17
chr13:37302505-37303312,chr13:37302505-37303312,1.0703324865108916,3.3407158040680267,8.421005156503348e-13,0.10001894596165509,-3.3407158040680267,8.421005156503378e-13
chr18:33666974-33667702,chr18:33666974-33667702,1.1316536185505783,3.3382219485794686,2.164162962996902e-15,0.10627013008425854,-3.3382219485794686,2.164162962996902e-15
chr3:109059125-109060276,chr3:109059125-109060276,1.321191663036882,3.3382219485794686,1.4286576918933138e-18,0.12502368245206885,-3.3382219485794686,1.4286576918933138e-18
chr1:175491893-175493150,chr1:175491893-175493150,1.5720508395628723,3.336523661107443,4.4048418250424934e-16,0.15002841894248264,-3.336523661107443,4.4048418250424934e-16
chr18:16806786-16810012,chr18:16806786-16810012,6.238031522946291,3.335648004915642,3.162896366134262e-30,0.6126160440151374,-3.335648004915642,3.162896366134262e-30
chr14:61856715-61858104,chr14:61856715-61858104,1.003436706103961,3.335567495133491,6.320453815934589e-14,0.09376776183905164,-3.335567495133491,6.320453815934589e-14
chr11:5848653-5849856,chr11:5848653-5849856,2.0124480605751662,3.335567495133491,5.68001756303538e-22,0.19378670780070673,-3.335567495133491,5.68001756303538e-22
chr9:20822513-20823344,chr9:20822513-20823344,1.003436706103961,3.335567495133491,3.3018725202574615e-12,0.09376776183905164,-3.335567495133491,3.3018725202574615e-12
chr12:84884564-84885936,chr12:84884564-84885936,2.642383326073764,3.3351878884898354,1.887589304917973e-22,0.25629854902674115,-3.3351878884898354,1.887589304917973e-22
chr4:95636779-95637936,chr4:95636779-95637936,1.6333719716025588,3.3349542347455574,2.8621505968723485e-21,0.15627960306508606,-3.3349542347455574,2.8621505968723684e-21
chr7:81182323-81183324,chr7:81182323-81183324,2.893242502599754,3.3345274650217274,5.545630129955114e-27,0.28130328551715494,-3.3345274650217274,5.545630129955114e-27
chr9:36933594-36934201,chr9:36933594-36934201,1.0647578381436476,3.333221267521102,6.314381631350116e-15,0.10001894596165509,-3.333221267521102,6.314381631350116e-15
chr5:115852208-115852989,chr5:115852208-115852989,1.566476191195628,3.331416770674354,3.120172597771641e-17,0.15002841894248264,-3.331416770674354,3.120172597771641e-17
chr3:86056583-86058034,chr3:86056583-86058034,1.566476191195628,3.331416770674354,7.185622831668061e-20,0.15002841894248264,-3.331416770674354,7.185622831668061e-20
chr2:51278389-51279719,chr2:51278389-51279719,1.126078970183334,3.3311325237931495,1.911435641680462e-13,0.10627013008425854,-3.3311325237931495,1.911435641680462e-13
chr7:36095325-36096424,chr7:36095325-36096424,1.3769381467093242,3.330486299799863,5.077142355390658e-17,0.1312748665746723,-3.330486299799863,5.077142355390658e-17
chr13:97337153-97338282,chr13:97337153-97338282,1.1874001022230205,3.3292610810078473,4.2267345469228326e-15,0.11252131420686197,-3.3292610810078473,4.2267345469228326e-15
chr12:9584345-9585454,chr12:9584345-9585454,1.811760719354374,3.326468767153791,3.759616286217105e-22,0.1750331554328964,-3.326468767153791,3.759616286217105e-22
chr17:14626919-14628329,chr17:14626919-14628329,1.560901542828384,3.3262917384964865,1.3914050214532848e-17,0.15002841894248264,-3.3262917384964865,1.391405021453275e-17
chr14:60993134-60994010,chr14:60993134-60994010,1.560901542828384,3.3262917384964865,3.2884990761368196e-17,0.15002841894248264,-3.3262917384964865,3.288499076136843e-17
chrX:11620919-11621880,chrX:11620919-11621880,1.0591831897764032,3.3256875948356948,1.6961335515910602e-16,0.10001894596165509,-3.3256875948356948,1.6961335515910602e-16
chr3:104616064-104616680,chr3:104616064-104616680,1.0591831897764032,3.3256875948356948,1.559428348191879e-13,0.10001894596165509,-3.3256875948356948,1.559428348191879e-13
chr1:121377349-121378241,chr1:121377349-121378241,1.0591831897764032,3.3256875948356948,4.572141856591999e-16,0.10001894596165509,-3.3256875948356948,4.572141856591999e-16
chr16:37687128-37688094,chr16:37687128-37688094,2.1852621599597373,3.3248240933639255,4.985821868896705e-20,0.21254026016851707,-3.3248240933639255,4.985821868896705e-20
chr1:64623614-64624401,chr1:64623614-64624401,1.7448649389474433,3.322987434884308,6.761908674950416e-18,0.16878197131029296,-3.322987434884308,6.761908674950416e-18
chr3:29903493-29904423,chr3:29903493-29904423,1.8061860709871298,3.3220365208385303,2.5503412053317486e-20,0.1750331554328964,-3.3220365208385303,2.5503412053317667e-20
chr2:27183066-27184256,chr2:27183066-27184256,1.616648026500826,3.320157232817477,7.217846009004734e-19,0.15627960306508606,-3.320157232817477,7.217846009004734e-19
chr5:35525223-35526166,chr5:35525223-35526166,1.6779691585405125,3.3192388452118955,5.005815008581204e-16,0.1625307871876895,-3.3192388452118955,5.005815008581204e-16
chr4:64437646-64438667,chr4:64437646-64438667,2.0514705991458757,3.318804494752228,2.1077526278698002e-19,0.20003789192331017,-3.318804494752228,2.1077526278698002e-19
chr1:80709130-80711363,chr1:80709130-80711363,2.0514705991458757,3.318804494752228,1.0096573988979092e-19,0.20003789192331017,-3.318804494752228,1.0096573988979092e-19
chr16:4651147-4652185,chr16:4651147-4652185,1.3657888499748359,3.3188044947522277,7.595275952180975e-15,0.1312748665746723,-3.3188044947522277,7.595275952180975e-15
chr14:65140065-65140837,chr14:65140065-65140837,1.3657888499748359,3.3188044947522277,7.149659912472597e-16,0.1312748665746723,-3.3188044947522277,7.149659912472597e-16
chr5:120952309-120952981,chr5:120952309-120952981,1.0536085414091592,3.318114375130894,1.4194474723477573e-14,0.10001894596165509,-3.318114375130894,1.4194474723477573e-14
chr2:170058701-170059790,chr2:170058701-170059790,1.0536085414091592,3.318114375130894,4.696542580418444e-14,0.10001894596165509,-3.318114375130894,4.696542580418444e-14
chr2:126302907-126303877,chr2:126302907-126303877,2.1127917311855624,3.318114375130894,1.286765268573484e-19,0.20628907604591362,-3.318114375130894,1.2867652685734751e-19
chr14:34449062-34450291,chr14:34449062-34450291,1.1762508054885321,3.315714549169899,1.1631316221819423e-15,0.11252131420686197,-3.315714549169899,1.1631316221819423e-15
chr2:105408426-105409148,chr2:105408426-105409148,1.1762508054885321,3.315714549169899,1.3349342243466196e-16,0.11252131420686197,-3.315714549169899,1.3349342243466196e-16
chr1:187910410-187911419,chr1:187910410-187911419,2.419397391383995,3.315190979924128,8.114107007567188e-24,0.23754499665893083,-3.315190979924128,8.114107007567188e-24
chr16:97307343-97308114,chr16:97307343-97308114,1.3602142016075915,3.3129279284155584,6.0602226323866e-19,0.1312748665746723,-3.3129279284155584,6.0602226323866e-19
chr1:38291750-38293237,chr1:38291750-38293237,1.8563579062923279,3.3125353049158193,5.1827456817985094e-20,0.18128433955549986,-3.3125353049158193,5.182745681798472e-20
chr13:19622561-19623817,chr13:19622561-19623817,1.421535333647278,3.3121596519932726,5.611534731778532e-20,0.13752605069727575,-3.3121596519932726,5.611534731778532e-20
chr6:94686351-94687143,chr6:94686351-94687143,1.0480338930419149,3.310501191021019,2.2283006557286907e-12,0.10001894596165509,-3.310501191021019,2.2283006557286907e-12
chr16:15294200-15295348,chr16:15294200-15295348,1.1093550250816013,3.309652796382698,2.5250769403724847e-16,0.10627013008425854,-3.309652796382698,2.5250769403724847e-16
chr15:85576173-85577030,chr15:85576173-85577030,1.1093550250816013,3.309652796382698,4.097560086166382e-13,0.10627013008425854,-3.309652796382698,4.097560086166382e-13
chr9:62559634-62560829,chr9:62559634-62560829,3.3336397236120483,3.3072462986756026,1.3108629865813212e-26,0.3313127584979825,-3.3072462986756026,1.3108629865813212e-26
chr16:37440445-37441300,chr16:37440445-37441300,2.5866368424013215,3.304491091266919,9.509243137573023e-26,0.25629854902674115,-3.304491091266919,9.509243137573023e-26
chr2:128902518-128904213,chr2:128902518-128904213,1.783887477518153,3.3041701000450168,6.06225047118568e-17,0.1750331554328964,-3.3041701000450168,6.06225047118568e-17
chr11:46095407-46096963,chr11:46095407-46096963,1.8452086095578395,3.303870443788692,2.2525654105643446e-16,0.18128433955549986,-3.303870443788692,2.2525654105643446e-16
chr1:167687703-167689395,chr1:167687703-167689395,2.029172005676899,3.3030801424592116,4.917959030211215e-18,0.20003789192331017,-3.3030801424592116,4.91795903021118e-18
chr7:83738296-83739654,chr7:83738296-83739654,1.0424592446746705,3.3028476184775837,5.711645303274483e-15,0.10001894596165509,-3.3028476184775837,5.711645303274483e-15
chr2:44556741-44559904,chr2:44556741-44559904,2.5810621940340774,3.3013851803990972,2.879369719717486e-23,0.25629854902674115,-3.3013851803990972,2.879369719717486e-23
chr13:30523369-30525341,chr13:30523369-30525341,1.4103860369127896,3.3008443387654385,3.8085011626248385e-15,0.13752605069727575,-3.3008443387654385,3.8085011626248385e-15
chr11:119209442-119212220,chr11:119209442-119212220,3.6792679223811904,3.2973374739494585,2.7753761846241702e-27,0.3688198632336031,-3.2973374739494585,2.7753761846241702e-27
chr6:53515418-53516145,chr6:53515418-53516145,1.220847992426486,3.295153226687583,4.592375771511253e-19,0.11877249832946542,-3.295153226687583,4.592375771511253e-19
